sess0001, 000174, 95, 97, GVWY, 1706, 20, 85.300000, SHVR, 1156, 20, 57.800000, ZIC, 467, 20, 23.350000, ZIP, 2060, 20, 103.000000, 95, 97, 
sess0001, 000174, 91, 97, GVWY, 1706, 20, 85.300000, SHVR, 1156, 20, 57.800000, ZIC, 468, 20, 23.400000, ZIP, 2095, 20, 104.750000, 91, 97, 
sess0001, 000176, 95, 101, GVWY, 1738, 20, 86.900000, SHVR, 1156, 20, 57.800000, ZIC, 468, 20, 23.400000, ZIP, 2125, 20, 106.250000, 95, 101, 
sess0001, 000182, 96, 97, GVWY, 1769, 20, 88.450000, SHVR, 1156, 20, 57.800000, ZIC, 468, 20, 23.400000, ZIP, 2161, 20, 108.050000, 96, 97, 
sess0001, 000182, 96, 103, GVWY, 1801, 20, 90.050000, SHVR, 1160, 20, 58.000000, ZIC, 468, 20, 23.400000, ZIP, 2161, 20, 108.050000, 96, 103, 
sess0001, 000182, 96, 103, GVWY, 1814, 20, 90.700000, SHVR, 1160, 20, 58.000000, ZIC, 468, 20, 23.400000, ZIP, 2179, 20, 108.950000, 96, 103, 
sess0001, 000183, 96, 108, GVWY, 1827, 20, 91.350000, SHVR, 1160, 20, 58.000000, ZIC, 468, 20, 23.400000, ZIP, 2179, 20, 108.950000, 96, 108, 
sess0001, 000184, 96, 108, GVWY, 1827, 20, 91.350000, SHVR, 1160, 20, 58.000000, ZIC, 491, 20, 24.550000, ZIP, 2202, 20, 110.100000, 96, 108, 
sess0001, 000187, 96, 99, GVWY, 1827, 20, 91.350000, SHVR, 1173, 20, 58.650000, ZIC, 491, 20, 24.550000, ZIP, 2209, 20, 110.450000, 96, 99, 
sess0001, 000187, 96, 99, GVWY, 1873, 20, 93.650000, SHVR, 1173, 20, 58.650000, ZIC, 491, 20, 24.550000, ZIP, 2247, 20, 112.350000, 96, 99, 
sess0001, 000189, 96, 101, GVWY, 1873, 20, 93.650000, SHVR, 1173, 20, 58.650000, ZIC, 498, 20, 24.900000, ZIP, 2289, 20, 114.450000, 96, 101, 
